GNG_Image,GNG_Condition,GNG_CorrectResp,thisN,thisTrialN,thisRepN,key_resp_Prac.keys,key_resp_Prac.corr,key_resp_Prac.rt,key_resp_Prac.duration,key_resp_blockStart.keys,key_resp_blockStart.rt,key_resp_blockStart.duration,key_resp_Main.keys,key_resp_Main.corr,key_resp_Main.rt,key_resp_Main.duration,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,thisRow.t,notes,mainInstr.started,text_MainInstr.started,key_resp_MainInstr.started,mainInstr.stopped,key_resp_MainInstr.keys,key_resp_MainInstr.rt,key_resp_MainInstr.duration,pracInstr.started,text_PractInstr.started,key_resp_PractInstr.started,pracInstr.stopped,key_resp_PractInstr.keys,key_resp_PractInstr.rt,key_resp_PractInstr.duration,pracTrial.started,text_PreFixPrac.started,text_PreFixPrac.stopped,image_Prac.started,key_resp_Prac.started,image_Prac.stopped,text_PostFixPrac.started,text_PostFixPrac.stopped,key_resp_Prac.stopped,pracTrial.stopped,pracTrials.key_resp_Prac.keys,pracTrials.key_resp_Prac.corr,pracFeedback.started,text_Feedback.started,text_Feedback.stopped,pracFeedback.stopped,pracTrials.key_resp_Prac.rt,pracTrials.key_resp_Prac.duration,expInstruct.started,text_ExpInstr.started,key_resp_ExpInstr.started,expInstruct.stopped,key_resp_ExpInstr.keys,key_resp_ExpInstr.rt,key_resp_ExpInstr.duration,blockStart.started,text_blockStart1.started,text_blockStart2.started,text_blockStart3.started,key_resp_blockStart.started,blockStart.stopped,blocks.key_resp_blockStart.keys,blocks.key_resp_blockStart.rt,blocks.key_resp_blockStart.duration,Trial.started,text_PreFixMain.started,text_PreFixMain.stopped,image_Main.started,key_resp_Main.started,image_Main.stopped,text_PostFixMain.started,key_resp_Main.stopped,text_PostFixMain.stopped,Trial.stopped,mainTrials.key_resp_Main.keys,mainTrials.key_resp_Main.corr,mainTrials.key_resp_Main.rt,mainTrials.key_resp_Main.duration,blockEnd.started,text_blockEnd1.started,text_blockEnd2.started,text_blockEnd1.stopped,text_blockEnd2.stopped,blockEnd.stopped,participant,session,pracTrialRepeat,mainTrialRepeat,mainBlocks,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012424000015016645,0.003242899998440407,0.5052611999999499,0.6925448000038159,space,0.1699319999970612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6925843999997596,0.705168100001174,1.2053299999970477,2.0069659000000684,space,0.7990097000001697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,0,0,0,None,1,,,,,,,,,,0,0,0,1,,,,,,,,,2.0219112999984645,,,,,,,,,,,,,,,,2.017371900001308,2.0219112999984645,2.2219477999969968,2.2219477999969968,2.2219477999969968,2.5220756999988225,2.5220756999988225,3.22218260000227,3.22218260000227,3.206855299999006,None,1,3.2102131999999983,3.22218260000227,3.7223194999969564,3.706633599998895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,1,1,0,None,1,,,,,,,,,,0,1,1,2,,,,,,,,,3.7223194999969564,,,,,,,,,,,,,,,,3.7084015000000363,3.7223194999969564,3.9230106999966665,3.9230106999966665,3.9230106999966665,4.222323800000595,4.222323800000595,4.9225606999971205,4.9225606999971205,4.907339099998353,None,1,4.907447199999297,4.9225606999971205,5.422737400003825,5.406936999999743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,2,2,1,None,1,,,,,,,,,,1,2,2,2,,,,,,,,,5.422737400003825,,,,,,,,,,,,,,,,5.408714600001986,5.422737400003825,5.606279699997685,5.606279699997685,5.606279699997685,5.906231300003128,5.906231300003128,6.6064340000011725,6.6064340000011725,6.5909746999968775,None,1,6.591100600002392,6.6064340000011725,7.10626670000056,7.09092590000364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,3,3,1,None,1,,,,,,,,,,1,3,3,1,,,,,,,,,7.10626670000056,,,,,,,,,,,,,,,,7.093085799999244,7.10626670000056,7.3066258000035305,7.3066258000035305,7.3066258000035305,7.606601400002546,7.606601400002546,8.30669289999787,8.30669289999787,8.290969900001073,None,1,8.291067700003623,8.30669289999787,8.806863899997552,8.79139589999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/yellow_circle_sm.jpg,Go,space,4,4,0,space,1,0.69248510000034,0.15912160000152653,,,,,,,,0,4,4,4,,,,,,,,,8.806863899997552,,,,,,,,,,,,,,,,8.793407800003479,8.806863899997552,9.0069164000015,9.0069164000015,9.0069164000015,9.307042200001888,9.307042200001888,10.006929399998626,10.006929399998626,9.99119570000039,space,1,9.99902270000166,10.006929399998626,10.507155100000091,10.491420099999232,0.69248510000034,0.15912160000152653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,5,5,0,None,1,,,,,,,,,,0,5,5,3,,,,,,,,,10.507155100000091,,,,,,,,,,,,,,,,10.493245099998603,10.507155100000091,10.707332600002701,10.707332600002701,10.707332600002701,11.007229399998323,11.007229399998323,11.707311500002106,11.707311500002106,11.691532500000903,None,1,11.69389599999704,11.707311500002106,12.2075782000029,12.191726899996866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,6,6,0,None,1,,,,,,,,,,0,6,6,0,,,,,,,,,12.2075782000029,,,,,,,,,,,,,,,,12.193759000001592,12.2075782000029,12.407632299997204,12.407632299997204,12.407632299997204,12.707705499997246,12.707705499997246,13.40775500000018,13.40775500000018,13.392250999997486,None,1,13.392343799998343,13.40775500000018,13.907901999999012,13.892166999998153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,7,7,1,None,1,,,,,,,,,,1,7,7,3,,,,,,,,,13.907901999999012,,,,,,,,,,,,,,,,13.894434599998931,13.907901999999012,14.108187300000282,14.108187300000282,14.108187300000282,14.407908300003328,14.407908300003328,15.108232899998256,15.108232899998256,15.092526100001123,None,1,15.092617399997835,15.108232899998256,15.608097299998917,15.592338599999493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,8,8,1,None,1,,,,,,,,,,1,8,8,0,,,,,,,,,15.608097299998917,,,,,,,,,,,,,,,,15.59406129999843,15.608097299998917,15.80841700000019,15.80841700000019,15.80841700000019,16.108277400002407,16.108277400002407,16.80839990000095,16.80839990000095,16.792280300003767,None,1,16.792352999997092,16.80839990000095,17.308451500000956,17.29266479999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/yellow_circle_sm.jpg,Go,space,9,9,1,space,1,0.6064082000011695,0.16156129999581026,,,,,,,,1,9,9,4,,,,,,,,,17.308451500000956,,,,,,,,,,,,,,,,17.294274200001382,17.308451500000956,17.508650299998408,17.508650299998408,17.508650299998408,17.808625600002415,17.808625600002415,18.508684899999935,18.508684899999935,18.493246500001987,space,1,18.49736000000121,18.508684899999935,19.008801399999356,18.993221800003084,0.6064082000011695,0.16156129999581026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.993379599996842,19.008801399999356,19.50913340000261,19.86092279999866,space,0.33504489999904763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,0,0,0,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,0,0,0,2,20.89260330000252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.863703299997724,19.87568530000135,19.87568530000135,19.87568530000135,19.87568530000135,20.87697389999812,space,0.992172300000675,None,20.88451720000012,20.89260330000252,21.076033099998313,21.076033099998313,21.076033099998313,21.392370399997162,21.392370399997162,22.076031800002966,22.0929232999988,22.077009100001305,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,1,1,1,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,1,1,1,2,22.0929232999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.078986799999257,22.0929232999988,22.2762201000005,22.2762201000005,22.2762201000005,22.57626639999944,22.57626639999944,23.276337199997215,23.276337199997215,23.26085310000053,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,2,2,0,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,0,2,2,3,23.276337199997215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.263155100001313,23.276337199997215,23.47647750000033,23.47647750000033,23.47647750000033,23.776363999997557,23.776363999997557,24.476699899998493,24.476699899998493,24.460886100001517,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,3,3,2,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,2,3,3,2,24.476699899998493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.463028099999065,24.476699899998493,24.67680030000338,24.67680030000338,24.67680030000338,24.97664249999798,24.97664249999798,25.676738699999987,25.676738699999987,25.660958100001153,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,4,4,3,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,3,4,4,2,25.676738699999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.662710399999924,25.676738699999987,25.87698079999973,25.87698079999973,25.87698079999973,26.176941899997473,26.176941899997473,26.877207700003055,26.877207700003055,26.86137459999736,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,5,5,0,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,0,5,5,0,26.877207700003055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.86329139999725,26.877207700003055,27.077104099997086,27.077104099997086,27.077104099997086,27.377169400002458,27.377169400002458,28.077202300002682,28.077202300002682,28.061430000001565,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,6,6,1,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,1,6,6,3,28.077202300002682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.06327500000043,28.077202300002682,28.277394099997764,28.277394099997764,28.277394099997764,28.577404099996784,28.577404099996784,29.277532100000826,29.277532100000826,29.262052500002028,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,7,7,1,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,1,7,7,0,29.277532100000826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.264732000003278,29.277532100000826,29.477569399998174,29.477569399998174,29.477569399998174,29.777719799996703,29.777719799996703,30.477827399998205,30.477827399998205,30.46206009999878,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,8,8,2,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,2,8,8,0,30.477827399998205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.464266199996928,30.477827399998205,30.6779538999981,30.6779538999981,30.6779538999981,30.97783299999719,30.97783299999719,31.678037799996673,31.678037799996673,31.662298199997167,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,9,9,4,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,4,9,9,2,31.678037799996673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.66414220000297,31.678037799996673,31.878205300003174,31.878205300003174,31.878205300003174,32.17820799999754,32.17820799999754,32.87819640000089,32.87819640000089,32.86270610000065,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,10,10,3,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,3,10,10,0,32.87819640000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.86501339999813,32.87819640000089,33.078433299997414,33.078433299997414,33.078433299997414,33.37843740000244,33.37843740000244,34.07861280000361,34.07861280000361,34.06283780000376,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,11,11,4,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,4,11,11,0,34.07861280000361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.06507520000014,34.07861280000361,34.27873589999945,34.27873589999945,34.27873589999945,34.5786580999993,34.5786580999993,35.27890920000209,35.27890920000209,35.26293430000078,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,12,12,0,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,0,12,12,1,35.27890920000209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2647844000021,35.27890920000209,35.47868849999941,35.47868849999941,35.47868849999941,35.7788434000031,35.7788434000031,36.478815399997984,36.478815399997984,36.46317770000314,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,13,13,1,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,1,13,13,1,36.478815399997984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.465167200003634,36.478815399997984,36.67923229999724,36.67923229999724,36.67923229999724,36.97914689999743,36.97914689999743,37.679375400002755,37.679375400002755,37.66341459999967,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,14,14,2,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,2,14,14,3,37.679375400002755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.66547400000127,37.679375400002755,37.87940789999993,37.87940789999993,37.87940789999993,38.17937510000047,38.17937510000047,38.87951759999851,38.87951759999851,38.86387459999969,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,15,15,5,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,5,15,15,0,38.87951759999851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.86601270000392,38.87951759999851,39.07950720000372,39.07950720000372,39.07950720000372,39.379510999999184,39.379510999999184,40.07975520000036,40.07975520000036,40.064100000003236,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
